FID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GISJOIN,Shape_Leng,Shape_Area,GISJOIN_1,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AHZTE001,AHZTE002,AHZTE003,AHZTE004,AHZTE005,AHZTE006,AHZTE007,AHZTE008,AHZTE009,AHZTE010,AHZTE011,AHZTE012,AHZTE013,AH04E001,AH04E002,AH04E003,AH04E004,AH04E005,AH04E006,AH04E007,AH04E008,AH04E009,AH04E010,AH04E011,AH04E012,AH04E013,AH04E014,AH04E015,AH04E016,AH04E017,AH04E018,AH04E019,AH04E020,AH04E021,AH04E022,AH04E023,AH04E024,AH04E025,AH1PE001,AH3PE001,AH3PE002,AH3PE003,AH3PE004,AH3PE005,AH3PE006,AH3PE007,Per_Les_30,Per_Les_20,Per_Les_10,Per_Les_15
706,26,163,540700,2,2.61635E+11,Block Group 2,G5030,S,282824,0,42.4317463,-83.223577,G26016305407002,2207.399437,282825.9186,G26016305407002,2013-2017, , ,Michigan,26,Wayne County,163, , ,540700,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5407, Wayne County, Michigan", , ,231,0,0,30,74,0,0,73,0,0,0,54,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,45,184,0,6,4,0,0,52112,500,332,332,274,58,0,168,45.02164502,45.02164502,0,12.98701299
707,26,163,540700,3,2.61635E+11,Block Group 3,G5030,S,365494,0,42.4315254,-83.2333818,G26016305407003,2621.797667,365492.3157,G26016305407003,2013-2017, , ,Michigan,26,Wayne County,163, , ,540700,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5407, Wayne County, Michigan", , ,413,0,26,9,104,112,26,22,0,0,72,31,11,729,0,0,0,0,0,0,0,0,0,0,5,15,18,71,4,167,50,11,214,84,85,5,0,0,16747,887,478,478,424,54,0,409,67.07021792,33.65617433,6.295399516,8.474576271
708,26,163,540700,4,2.61635E+11,Block Group 4,G5030,S,362830,0,42.4351182,-83.2335448,G26016305407004,2621.739015,362827.8284,G26016305407004,2013-2017, , ,Michigan,26,Wayne County,163, , ,540700,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5407, Wayne County, Michigan", , ,477,0,0,66,130,89,87,51,21,0,33,0,0,836,7,0,0,0,0,0,0,0,0,0,0,0,42,13,39,178,105,84,210,53,29,55,11,10,40848,1081,569,569,477,92,0,512,77.98742138,41.09014675,0,13.83647799
709,26,163,540800,1,2.61635E+11,Block Group 1,G5030,S,870124,0,42.4405011,-83.2326012,G26016305408001,3791.682535,870123.2142,G26016305408001,2013-2017, , ,Michigan,26,Wayne County,163, , ,540800,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5408, Wayne County, Michigan", , ,224,0,4,4,41,45,68,34,0,0,28,0,0,592,0,0,0,0,0,0,0,0,0,0,16,15,2,0,33,117,20,46,162,30,85,62,4,0,33796,648,319,319,260,59,0,329,72.32142857,21.875,1.785714286,3.571428571
710,26,163,540800,2,2.61635E+11,Block Group 2,G5030,S,397406,0,42.4407348,-83.2228611,G26016305408002,2589.513735,397405.1096,G26016305408002,2013-2017, , ,Michigan,26,Wayne County,163, , ,540800,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5408, Wayne County, Michigan", , ,670,0,38,113,34,163,83,56,0,0,62,66,55,954,27,0,0,0,0,0,0,0,0,0,11,0,69,48,5,333,32,32,249,76,59,13,0,0,33393,1233,906,906,761,145,0,327,64.32835821,27.6119403,5.671641791,22.53731343
711,26,163,540900,1,2.61635E+11,Block Group 1,G5030,S,357516,0,42.4419915,-83.2448132,G26016305409001,2592.420393,357516.2036,G26016305409001,2013-2017, , ,Michigan,26,Wayne County,163, , ,540900,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5409, Wayne County, Michigan", , ,230,0,0,0,52,52,21,17,36,27,25,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,91,16,48,221,14,152,16,0,8,45000,624,301,301,239,62,0,323,54.34782609,22.60869565,0,0
712,26,163,540900,2,2.61635E+11,Block Group 2,G5030,S,279859,0,42.44171,-83.2545569,G26016305409002,2191.954462,279858.6126,G26016305409002,2013-2017, , ,Michigan,26,Wayne County,163, , ,540900,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5409, Wayne County, Michigan", , ,253,0,13,16,30,17,35,69,17,11,45,0,0,609,0,0,0,0,0,0,0,0,0,0,9,9,8,41,8,98,35,38,195,53,79,36,0,0,31411,736,389,389,304,85,0,347,43.87351779,23.3201581,5.138339921,11.46245059
713,26,163,540900,3,2.61635E+11,Block Group 3,G5030,S,267792,0,42.4381752,-83.2543918,G26016305409003,2160.054294,267792.6478,G26016305409003,2013-2017, , ,Michigan,26,Wayne County,163, , ,540900,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5409, Wayne County, Michigan", , ,198,0,0,0,95,30,0,60,0,0,13,0,0,541,22,0,0,0,0,0,0,0,17,0,0,0,48,0,0,131,0,15,145,122,41,0,0,0,45625,577,262,262,239,23,0,315,63.13131313,47.97979798,0,0
714,26,163,540900,4,2.61635E+11,Block Group 4,G5030,S,357309,0,42.4384312,-83.2446894,G26016305409004,2587.195976,357308.6873,G26016305409004,2013-2017, , ,Michigan,26,Wayne County,163, , ,540900,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5409, Wayne County, Michigan", , ,357,0,9,0,105,116,70,25,32,0,0,0,0,590,0,0,0,0,0,0,0,0,0,2,0,0,52,45,23,130,0,48,112,48,85,45,0,0,32629,743,470,470,370,100,0,273,84.03361345,31.93277311,2.521008403,2.521008403
715,26,163,541000,1,2.61635E+11,Block Group 1,G5030,S,352613,0,42.4331104,-83.2416721,G26016305410001,2490.648497,352614.1245,G26016305410001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541000,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5410, Wayne County, Michigan", , ,168,0,22,12,23,49,12,32,0,0,0,18,0,837,24,0,0,0,0,0,0,0,0,11,0,23,11,115,9,287,81,13,154,80,19,10,0,0,11821,914,245,245,185,60,0,669,70.23809524,33.92857143,13.0952381,20.23809524
716,26,163,541000,2,2.61635E+11,Block Group 2,G5030,S,466698,0,42.4346938,-83.2514634,G26016305410002,3113.556566,466700.8902,G26016305410002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541000,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5410, Wayne County, Michigan", , ,746,0,10,61,185,227,13,56,48,32,13,101,0,868,0,0,0,0,0,0,0,0,0,0,14,0,13,39,11,167,68,53,179,153,95,64,0,12,65190,1102,852,852,766,86,0,250,66.48793566,34.31635389,1.340482574,9.517426273
717,26,163,541000,3,2.61635E+11,Block Group 3,G5030,S,465116,0,42.4310814,-83.2513333,G26016305410003,3109.181106,465117.253,G26016305410003,2013-2017, , ,Michigan,26,Wayne County,163, , ,541000,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5410, Wayne County, Michigan", , ,662,0,58,0,18,262,176,84,38,0,0,10,16,1005,36,0,0,0,0,0,0,0,0,0,0,0,28,156,76,268,78,97,58,66,56,86,0,0,33242,1287,819,819,662,157,0,468,77.64350453,11.48036254,8.761329305,8.761329305
718,26,163,541100,1,2.61635E+11,Block Group 1,G5030,S,252902,0,42.4269665,-83.2414537,G26016305411001,2024.061783,252902.6789,G26016305411001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541100,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5411, Wayne County, Michigan", , ,131,0,0,43,25,45,0,18,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,50,199,25,27,0,0,0,25106,424,190,190,131,59,0,234,86.25954198,51.90839695,0,32.82442748
719,26,163,541100,2,2.61635E+11,Block Group 2,G5030,S,254857,0,42.4268359,-83.2469086,G26016305411002,2037.323727,254856.7918,G26016305411002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541100,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5411, Wayne County, Michigan", , ,60,0,0,0,9,0,0,11,0,10,0,0,30,199,0,0,0,0,0,0,0,0,0,0,0,0,55,0,22,47,0,26,41,0,0,0,8,0,2499,227,125,125,60,65,0,102,15,15,0,0
720,26,163,541100,3,2.61635E+11,Block Group 3,G5030,S,260106,0,42.4217993,-83.2412119,G26016305411003,2058.470581,260104.0299,G26016305411003,2013-2017, , ,Michigan,26,Wayne County,163, , ,541100,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5411, Wayne County, Michigan", , ,32,0,0,0,0,0,0,32,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,24,0,0,35,0,43,17,8,64,0,0,0,0,0,0,241,130,130,32,98,0,111,0,0,0,0
721,26,163,541100,4,2.61635E+11,Block Group 4,G5030,S,463620,0,42.4196348,-83.2465265,G26016305411004,2977.684394,463619.1068,G26016305411004,2013-2017, , ,Michigan,26,Wayne County,163, , ,541100,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5411, Wayne County, Michigan", , ,327,0,16,37,61,91,16,14,23,17,0,52,0,579,35,0,0,0,0,0,0,0,0,0,0,17,39,0,6,82,12,53,129,131,58,17,0,0,27384,728,453,453,428,25,0,275,67.58409786,34.86238532,4.892966361,16.20795107
722,26,163,541100,5,2.61635E+11,Block Group 5,G5030,S,200358,0,42.4171417,-83.2409879,G26016305411005,1792.441456,200356.9121,G26016305411005,2013-2017, , ,Michigan,26,Wayne County,163, , ,541100,5, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 5, Census Tract 5411, Wayne County, Michigan", , ,34,0,0,0,0,34,0,0,0,0,0,0,0,180,33,0,0,0,0,0,0,0,0,0,0,13,0,27,0,59,40,0,0,0,8,0,0,0,16314,345,198,198,58,140,0,147,100,0,0,0
723,26,163,541200,1,2.61635E+11,Block Group 1,G5030,S,394116,0,42.4267007,-83.2539392,G26016305412001,2525.804536,394115.8737,G26016305412001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541200,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5412, Wayne County, Michigan", , ,174,0,19,25,34,32,0,51,0,0,13,0,0,357,7,0,0,0,0,0,0,0,0,0,16,0,24,14,18,76,0,18,147,6,13,0,18,0,29375,434,233,233,174,59,0,201,63.2183908,44.82758621,10.91954023,25.28735632
724,26,163,541200,2,2.61635E+11,Block Group 2,G5030,S,325305,0,42.4195648,-83.2511348,G26016305412002,2712.332638,325304.725,G26016305412002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541200,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5412, Wayne County, Michigan", , ,209,0,0,17,0,10,55,87,13,6,10,11,0,490,0,0,0,0,0,0,0,0,0,0,0,0,18,44,0,157,33,36,93,46,21,42,0,0,36196,540,332,332,242,90,0,208,39.23444976,8.133971292,0,8.133971292
725,26,163,541200,3,2.61635E+11,Block Group 3,G5030,S,214984,0,42.4172132,-83.2552886,G26016305412003,1875.94866,214984.1513,G26016305412003,2013-2017, , ,Michigan,26,Wayne County,163, , ,541200,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5412, Wayne County, Michigan", , ,198,2,9,12,44,50,21,25,7,20,0,0,8,371,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,126,13,10,26,81,76,0,0,0,48611,423,274,274,212,62,0,149,69.6969697,33.83838384,5.555555556,11.61616162
726,26,163,541200,4,2.61635E+11,Block Group 4,G5030,S,204983,0,42.4219138,-83.2556623,G26016305412004,1827.138786,204982.4015,G26016305412004,2013-2017, , ,Michigan,26,Wayne County,163, , ,541200,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5412, Wayne County, Michigan", , ,110,0,7,0,38,19,0,0,16,0,16,0,14,240,0,0,0,0,0,0,0,0,0,0,0,24,23,16,29,40,7,6,56,26,13,0,0,0,13158,274,161,161,110,51,0,113,58.18181818,40.90909091,6.363636364,6.363636364
727,26,163,541300,1,2.61635E+11,Block Group 1,G5030,S,431956,0,42.4168204,-83.2819432,G26016305413001,2680.7199,431956.3633,G26016305413001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541300,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5413, Wayne County, Michigan", , ,286,0,0,29,45,39,14,52,21,24,27,21,14,492,17,0,0,0,0,15,0,0,0,3,0,0,12,12,12,133,52,27,98,68,22,11,6,4,20368,558,361,361,303,58,0,197,44.40559441,25.87412587,0,10.13986014
728,26,163,541300,2,2.61635E+11,Block Group 2,G5030,S,470538,0,42.4240699,-83.2800486,G26016305413002,3016.416042,470538.5781,G26016305413002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541300,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5413, Wayne County, Michigan", , ,340,17,0,72,51,49,0,42,11,0,32,55,11,664,21,0,0,0,0,0,0,0,0,0,0,10,68,28,34,104,68,65,134,37,57,38,0,0,31467,805,504,504,353,151,0,301,55.58823529,41.17647059,5,26.17647059
729,26,163,541300,3,2.61635E+11,Block Group 3,G5030,S,381286,0,42.4238951,-83.2849424,G26016305413003,2839.474923,381288.9831,G26016305413003,2013-2017, , ,Michigan,26,Wayne County,163, , ,541300,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5413, Wayne County, Michigan", , ,293,0,39,28,64,23,21,72,0,21,10,15,0,477,1,0,0,0,0,0,0,0,0,21,0,0,16,32,1,119,34,7,144,45,37,20,0,0,26898,574,379,379,309,70,0,195,59.72696246,44.70989761,13.3105802,22.8668942
730,26,163,541400,1,2.61635E+11,Block Group 1,G5030,S,1036700,3269,42.4182283,-83.2688119,G26016305414001,4762.034638,1039968.131,G26016305414001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541400,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5414, Wayne County, Michigan", , ,109,0,0,12,13,10,24,37,0,0,13,0,0,467,8,0,0,0,0,0,0,0,0,0,14,0,0,15,36,213,36,0,50,65,30,0,0,0,18266,639,182,182,109,73,0,457,54.12844037,22.93577982,0,11.00917431
731,26,163,541400,2,2.61635E+11,Block Group 2,G5030,S,894837,0,42.4238169,-83.2624554,G26016305414002,4049.785321,894837.6814,G26016305414002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541400,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5414, Wayne County, Michigan", , ,293,0,29,46,46,51,0,51,22,11,20,0,17,515,0,0,0,0,0,0,0,0,0,0,0,0,14,0,42,79,15,17,91,44,124,89,0,0,54063,747,414,414,299,115,0,333,58.70307167,41.29692833,9.897610922,25.59726962
732,26,163,541400,3,2.61635E+11,Block Group 3,G5030,S,599264,0,42.4255575,-83.2718244,G26016305414003,3337.870739,599261.4791,G26016305414003,2013-2017, , ,Michigan,26,Wayne County,163, , ,541400,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5414, Wayne County, Michigan", , ,313,0,36,30,89,42,20,51,0,35,10,0,0,753,14,0,0,0,0,0,0,6,2,14,6,16,35,11,35,82,71,18,213,151,38,41,0,0,0,877,424,424,313,111,0,453,69.32907348,49.52076677,11.50159744,21.08626198
733,26,163,541500,1,2.61635E+11,Block Group 1,G5030,S,152419,0,42.4418952,-83.2617305,G26016305415001,2159.439176,152418.7382,G26016305415001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541500,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5415, Wayne County, Michigan", , ,449,0,69,24,154,0,0,47,0,0,73,57,25,815,0,0,0,0,0,0,0,0,3,3,0,8,30,90,44,125,102,42,193,52,70,42,0,11,16198,1019,644,644,488,156,0,375,55.01113586,55.01113586,15.3674833,20.71269488
734,26,163,541500,2,2.61635E+11,Block Group 2,G5030,S,386275,0,42.432727,-83.2613744,G26016305415002,2571.133117,386274.4715,G26016305415002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541500,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5415, Wayne County, Michigan", , ,323,0,0,0,53,58,36,126,0,32,0,0,18,825,0,0,0,0,0,0,0,0,0,0,10,27,0,119,21,266,16,49,122,98,72,25,0,0,25815,1141,546,546,345,201,0,595,45.51083591,16.40866873,0,0
735,26,163,541500,3,2.61635E+11,Block Group 3,G5030,S,239990,0,42.4327141,-83.266162,G26016305415003,2193.706189,239989.4217,G26016305415003,2013-2017, , ,Michigan,26,Wayne County,163, , ,541500,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5415, Wayne County, Michigan", , ,202,0,0,0,24,18,77,52,0,0,31,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,10,43,0,43,12,0,89,44,90,28,12,0,37009,445,246,246,202,44,0,199,58.91089109,11.88118812,0,0
736,26,163,541500,4,2.61635E+11,Block Group 4,G5030,S,460408,0,42.4390964,-83.2640814,G26016305415004,3427.544885,460406.9057,G26016305415004,2013-2017, , ,Michigan,26,Wayne County,163, , ,541500,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5415, Wayne County, Michigan", , ,442,0,6,0,77,142,40,83,12,49,0,0,33,859,3,0,0,0,0,0,0,0,0,0,9,36,32,0,9,138,12,71,298,24,167,51,0,9,57147,993,520,520,452,68,0,473,59.95475113,18.77828054,1.357466063,1.357466063
737,26,163,541700,1,2.61635E+11,Block Group 1,G5030,S,677953,0,42.4382123,-83.2716942,G26016305417001,4777.513571,677952.2471,G26016305417001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541700,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5417, Wayne County, Michigan", , ,129,0,0,0,33,54,29,13,0,0,0,0,0,410,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,115,2,39,146,26,51,18,0,0,19773,502,234,234,149,85,0,268,89.92248062,25.58139535,0,0
738,26,163,541700,2,2.61635E+11,Block Group 2,G5030,S,601741,0,42.433791,-83.274845,G26016305417002,4257.631222,601740.1956,G26016305417002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541700,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5417, Wayne County, Michigan", , ,466,0,0,74,82,117,47,68,0,2,29,47,0,1234,0,0,0,0,0,0,0,24,0,0,24,71,64,8,55,314,62,66,347,115,84,0,0,0,17462,1396,602,602,496,106,0,794,68.6695279,33.47639485,0,15.87982833
739,26,163,541800,1,2.61635E+11,Block Group 1,G5030,S,646878,0,42.4323754,-83.282619,G26016305418001,3198.819614,646878.1397,G26016305418001,2013-2017, , ,Michigan,26,Wayne County,163, , ,541800,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5418, Wayne County, Michigan", , ,442,0,0,122,33,82,26,45,77,0,35,12,10,940,11,0,0,0,0,0,0,0,0,12,30,34,71,0,26,221,69,10,296,55,63,42,0,0,24821,1143,595,595,453,142,0,548,59.50226244,35.0678733,0,27.60180995
740,26,163,541800,2,2.61635E+11,Block Group 2,G5030,S,556108,0,42.4394031,-83.2831468,G26016305418002,3071.467478,556112.4755,G26016305418002,2013-2017, , ,Michigan,26,Wayne County,163, , ,541800,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5418, Wayne County, Michigan", , ,369,0,55,0,105,93,37,70,9,0,0,0,0,890,12,0,0,0,0,0,0,0,0,0,0,0,89,10,0,180,55,85,281,105,34,39,0,0,31750,1104,509,509,416,93,0,595,78.59078591,43.3604336,14.90514905,14.90514905
741,26,163,542100,1,2.61635E+11,Block Group 1,G5030,S,251774,0,42.4140708,-83.2030249,G26016305421001,2051.637417,251773.3878,G26016305421001,2013-2017, , ,Michigan,26,Wayne County,163, , ,542100,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5421, Wayne County, Michigan", , ,320,0,0,0,0,101,60,17,0,72,0,0,70,643,0,0,0,0,0,0,0,0,0,0,0,9,97,12,34,135,26,56,105,126,38,5,0,0,18108,771,363,363,320,43,0,408,50.3125,0,0,0
742,26,163,542100,2,2.61635E+11,Block Group 2,G5030,S,177100,0,42.4104855,-83.2017902,G26016305421002,1683.190384,177099.9756,G26016305421002,2013-2017, , ,Michigan,26,Wayne County,163, , ,542100,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5421, Wayne County, Michigan", , ,51,0,0,0,0,20,9,0,6,0,0,16,0,246,23,0,0,0,0,0,0,0,0,0,0,0,0,9,0,55,4,13,53,52,28,9,0,0,0,297,208,208,100,108,0,89,56.8627451,0,0,0
743,26,163,542100,3,2.61635E+11,Block Group 3,G5030,S,213073,0,42.4115953,-83.2070742,G26016305421003,2319.760286,213074.5623,G26016305421003,2013-2017, , ,Michigan,26,Wayne County,163, , ,542100,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5421, Wayne County, Michigan", , ,99,0,15,0,0,34,20,30,0,0,0,0,0,421,18,0,0,0,0,0,0,12,0,0,0,0,28,0,0,155,38,37,39,10,84,0,0,0,23173,421,99,99,99,0,0,322,69.6969697,15.15151515,15.15151515,15.15151515
744,26,163,542100,4,2.61635E+11,Block Group 4,G5030,S,201614,0,42.4121195,-83.2104187,G26016305421004,2115.209241,201614.2357,G26016305421004,2013-2017, , ,Michigan,26,Wayne County,163, , ,542100,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5421, Wayne County, Michigan", , ,146,0,0,29,24,22,27,0,10,0,34,0,0,415,1,0,0,0,0,0,0,0,0,0,0,8,0,34,22,108,81,12,41,53,45,10,0,0,32861,455,179,179,146,33,0,276,69.8630137,36.30136986,0,19.8630137
745,26,163,542100,5,2.61635E+11,Block Group 5,G5030,S,244991,0,42.4135495,-83.2156589,G26016305421005,2738.005066,244988.8402,G26016305421005,2013-2017, , ,Michigan,26,Wayne County,163, , ,542100,5, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 5, Census Tract 5421, Wayne County, Michigan", , ,278,0,24,36,0,60,0,70,0,29,19,40,0,532,0,0,0,0,0,0,0,0,14,0,23,0,13,55,35,99,0,14,37,50,138,54,0,0,43307,692,292,292,278,14,0,400,43.16546763,21.58273381,8.633093525,21.58273381
746,26,163,542100,6,2.61635E+11,Block Group 6,G5030,S,211000,0,42.4101985,-83.2150831,G26016305421006,1855.185979,211001.016,G26016305421006,2013-2017, , ,Michigan,26,Wayne County,163, , ,542100,6, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 6, Census Tract 5421, Wayne County, Michigan", , ,313,0,8,53,11,85,79,22,21,0,20,14,0,529,23,0,0,0,0,0,0,0,0,0,0,0,0,8,22,75,44,76,128,77,65,11,0,0,45703,547,383,383,339,44,0,164,75.39936102,23.00319489,2.555910543,19.48881789
747,26,163,542200,1,2.61635E+11,Block Group 1,G5030,S,241637,0,42.4069245,-83.2028027,G26016305422001,2029.738973,241637.6322,G26016305422001,2013-2017, , ,Michigan,26,Wayne County,163, , ,542200,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5422, Wayne County, Michigan", , ,135,0,0,28,6,42,0,8,0,0,20,17,14,458,14,0,0,0,0,0,0,0,8,0,0,0,16,24,0,124,42,66,71,54,19,20,0,0,38077,504,177,177,135,42,0,327,56.2962963,25.18518519,0,20.74074074
748,26,163,542200,2,2.61635E+11,Block Group 2,G5030,S,259779,0,42.4033047,-83.2025007,G26016305422002,2079.158529,259777.2828,G26016305422002,2013-2017, , ,Michigan,26,Wayne County,163, , ,542200,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5422, Wayne County, Michigan", , ,213,0,0,20,21,18,30,47,17,13,47,0,0,682,11,0,0,0,0,0,0,0,17,0,41,29,0,9,21,254,48,48,128,23,43,10,0,0,19375,846,292,292,252,40,0,554,41.78403756,19.24882629,0,9.389671362
749,26,163,542200,3,2.61635E+11,Block Group 3,G5030,S,212683,0,42.4030774,-83.2095533,G26016305422003,1860.599723,212682.0277,G26016305422003,2013-2017, , ,Michigan,26,Wayne County,163, , ,542200,3, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 3, Census Tract 5422, Wayne County, Michigan", , ,272,10,0,0,54,72,0,112,0,0,12,12,0,418,18,0,0,0,0,0,0,0,0,0,0,0,15,7,4,142,0,60,79,11,23,42,17,0,39545,473,308,308,283,25,0,165,50,23.52941176,3.676470588,3.676470588
750,26,163,542200,4,2.61635E+11,Block Group 4,G5030,S,213977,0,42.4067037,-83.2097068,G26016305422004,1867.702299,213976.9421,G26016305422004,2013-2017, , ,Michigan,26,Wayne County,163, , ,542200,4, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 4, Census Tract 5422, Wayne County, Michigan", , ,158,0,0,23,51,29,11,13,0,0,0,16,15,344,41,0,0,0,0,0,0,0,0,0,0,23,10,15,16,54,0,20,65,65,28,0,0,7,35313,419,234,234,166,68,0,185,72.15189873,46.83544304,0,14.55696203
751,26,163,542200,5,2.61635E+11,Block Group 5,G5030,S,372708,0,42.4047861,-83.2156652,G26016305422005,2549.073528,372709.8147,G26016305422005,2013-2017, , ,Michigan,26,Wayne County,163, , ,542200,5, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 5, Census Tract 5422, Wayne County, Michigan", , ,138,0,0,0,34,0,26,48,30,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,11,30,35,155,12,46,32,19,102,12,16,0,23403,489,205,205,139,66,0,284,43.47826087,24.63768116,0,0
752,26,163,542300,1,2.61635E+11,Block Group 1,G5030,S,186033,0,42.3990528,-83.2007256,G26016305423001,1770.415353,186033.9985,G26016305423001,2013-2017, , ,Michigan,26,Wayne County,163, , ,542300,1, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 1, Census Tract 5423, Wayne County, Michigan", , ,176,0,0,0,63,28,10,25,17,18,15,0,0,504,25,0,0,0,0,0,0,0,0,0,31,0,28,17,8,113,37,78,74,37,29,22,5,0,47188,586,298,298,262,36,0,288,57.38636364,35.79545455,0,0
753,26,163,542300,2,2.61635E+11,Block Group 2,G5030,S,255732,0,42.3961459,-83.2025418,G26016305423002,2499.202255,255732.324,G26016305423002,2013-2017, , ,Michigan,26,Wayne County,163, , ,542300,2, , , , , , , , , , , , , , , , , , , , , , ,"Block Group 2, Census Tract 5423, Wayne County, Michigan", , ,40,0,11,6,0,0,0,0,0,13,0,0,10,172,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,30,45,47,35,6,0,0,0,0,17685,213,80,80,40,40,0,133,42.5,42.5,27.5,42.5
